Timestamp,Query Volume,Query Rate,Query Type,Query Domain,Response Time,TTL Value,Source IP Address,Destination IP Address,Transaction ID,Query Size,Response Size,Entropy of Transaction ID,Frequency of Query Domain,Geolocation of Source IP,Anomaly Label
2024-12-15 16:30:00,155,1.84,AAAA,example.com,0.07,343,192.168.203.220,10.0.149.71,10056,39,191,0.94,49,DE,0
2024-12-15 16:31:00,185,1.78,AAAA,test.org,0.03,326,192.168.38.234,10.0.173.69,59584,24,309,0.87,78,AU,0
2024-12-15 16:32:00,201,4.78,CNAME,example.com,0.08,163,192.168.221.250,10.0.13.161,16588,35,124,0.68,3,DE,0
2024-12-15 16:33:00,196,3.84,AAAA,test.org,0.05,326,192.168.243.77,10.0.228.103,51655,30,199,0.89,30,DE,0
2024-12-15 16:34:00,284,0.68,AAAA,sample.net,0.02,424,192.168.153.29,10.0.111.217,61953,26,236,0.8,63,AU,1
2024-12-15 16:35:00,206,1.91,NS,test.org,0.1,174,192.168.94.60,10.0.54.105,20832,35,112,0.91,90,AU,0
2024-12-15 16:36:00,112,1.2,CNAME,example.com,0.05,196,192.168.163.200,10.0.204.148,34297,21,197,0.94,13,GB,0
2024-12-15 16:37:00,240,3.42,A,test.org,0.04,125,192.168.252.110,10.0.242.104,59946,32,227,0.64,48,US,0
2024-12-15 16:38:00,84,1.77,AAAA,sample.net,0.03,282,192.168.138.165,10.0.252.159,78414,34,314,0.84,50,CA,0
2024-12-15 16:39:00,256,2.03,MX,example.com,0.02,328,192.168.226.65,10.0.199.200,27221,37,475,0.99,74,US,0
2024-12-15 16:40:00,98,4.14,NS,domain.edu,0.09,588,192.168.252.183,10.0.152.214,21014,27,344,0.56,10,AU,0
2024-12-15 16:41:00,167,1.55,AAAA,domain.edu,0.02,173,192.168.186.217,10.0.208.206,13010,24,281,0.55,63,GB,0
2024-12-15 16:42:00,129,2.69,A,domain.edu,0.08,244,192.168.158.148,10.0.241.14,38124,49,371,0.96,80,CA,0
2024-12-15 16:43:00,214,0.95,CNAME,domain.edu,0.01,292,192.168.39.180,10.0.242.107,43858,24,184,0.75,91,DE,0
2024-12-15 16:44:00,164,4.8,CNAME,sample.net,0.06,384,192.168.8.6,10.0.214.163,59594,27,109,0.94,65,AU,0
2024-12-15 16:45:00,114,4.03,CNAME,sample.net,0.06,327,192.168.180.119,10.0.14.4,25012,31,409,0.77,43,DE,0
2024-12-15 16:46:00,202,4.81,A,test.org,0.02,121,192.168.249.234,10.0.230.63,37128,43,321,0.57,84,DE,0
2024-12-15 16:47:00,295,4.99,A,test.org,0.05,514,192.168.56.222,10.0.68.134,35307,31,205,0.67,13,CA,0
2024-12-15 16:48:00,71,0.39,NS,sample.net,0.09,254,192.168.149.24,10.0.182.5,95722,32,388,0.73,45,GB,0
2024-12-15 16:49:00,248,1.63,CNAME,sample.net,0.05,574,192.168.115.84,10.0.198.113,71075,39,360,0.71,77,DE,0
2024-12-15 16:50:00,182,1.21,NS,test.org,0.05,424,192.168.51.143,10.0.211.93,74812,41,417,0.64,14,CA,1
2024-12-15 16:51:00,93,0.79,MX,domain.edu,0.06,346,192.168.96.166,10.0.56.53,85603,47,467,0.8,63,AU,1
2024-12-15 16:52:00,168,2.42,AAAA,domain.edu,0.09,547,192.168.156.233,10.0.107.19,13612,35,462,0.8,92,GB,0
2024-12-15 16:53:00,129,4.57,A,domain.edu,0.05,274,192.168.123.211,10.0.42.142,45597,48,450,0.9,78,US,0
2024-12-15 16:54:00,260,1.78,A,sample.net,0.09,164,192.168.64.168,10.0.150.99,10062,46,255,0.88,68,GB,0
2024-12-15 16:55:00,148,4.86,A,domain.edu,0.08,329,192.168.54.86,10.0.198.79,13068,20,324,0.55,23,US,0
2024-12-15 16:56:00,183,3.07,AAAA,test.org,0.1,377,192.168.172.89,10.0.201.15,69915,27,117,0.59,38,US,0
2024-12-15 16:57:00,274,0.19,NS,domain.edu,0.04,380,192.168.113.43,10.0.131.148,25419,50,279,0.71,41,CA,0
2024-12-15 16:58:00,190,4.29,AAAA,sample.net,0.03,264,192.168.153.91,10.0.95.213,50969,29,500,0.84,15,CA,0
2024-12-15 16:59:00,246,2.79,CNAME,sample.net,0.08,598,192.168.216.62,10.0.108.224,24889,21,428,0.79,62,AU,0
2024-12-15 17:00:00,248,1.53,MX,test.org,0.05,386,192.168.172.34,10.0.190.157,52029,33,243,0.7,83,US,0
2024-12-15 17:01:00,226,2.84,MX,example.com,0.02,573,192.168.115.214,10.0.44.214,30543,21,313,0.83,46,CA,0
2024-12-15 17:02:00,170,1.4,NS,example.com,0.03,435,192.168.66.130,10.0.191.92,78721,39,360,0.91,1,DE,0
2024-12-15 17:03:00,300,2.31,MX,domain.edu,0.01,192,192.168.55.107,10.0.223.105,65530,27,150,0.98,9,US,0
2024-12-15 17:04:00,296,0.2,MX,domain.edu,0.03,407,192.168.28.53,10.0.71.143,60755,30,477,0.65,97,DE,0
2024-12-15 17:05:00,258,2.87,MX,domain.edu,0.03,326,192.168.224.87,10.0.101.205,15191,33,339,0.57,76,DE,0
2024-12-15 17:06:00,185,4.87,A,domain.edu,0.08,527,192.168.96.136,10.0.221.237,40998,46,198,0.99,3,CA,0
2024-12-15 17:07:00,141,4.56,AAAA,sample.net,0.05,275,192.168.136.137,10.0.24.179,16352,49,220,0.91,68,US,0
2024-12-15 17:08:00,166,3.29,NS,test.org,0.06,342,192.168.129.139,10.0.225.105,97629,25,174,0.77,95,CA,0
2024-12-15 17:09:00,252,4.57,AAAA,sample.net,0.08,361,192.168.171.132,10.0.158.79,29396,46,475,0.67,90,US,0
2024-12-15 17:10:00,162,4.58,NS,domain.edu,0.1,213,192.168.10.12,10.0.91.111,34157,21,343,0.83,36,DE,1
2024-12-15 17:11:00,263,4.52,CNAME,example.com,0.08,389,192.168.111.117,10.0.234.86,39855,23,208,0.75,60,AU,0
2024-12-15 17:12:00,246,3.67,A,domain.edu,0.05,368,192.168.65.93,10.0.109.52,57131,38,238,0.59,2,US,0
2024-12-15 17:13:00,248,1.81,MX,domain.edu,0.04,438,192.168.83.213,10.0.66.237,18454,25,139,0.84,87,AU,0
2024-12-15 17:14:00,234,0.13,NS,test.org,0.03,468,192.168.202.142,10.0.178.222,10591,37,257,0.58,7,AU,0
2024-12-15 17:15:00,235,2.71,CNAME,sample.net,0.08,339,192.168.3.145,10.0.169.141,55271,39,439,0.77,77,US,0
2024-12-15 17:16:00,214,4.5,CNAME,sample.net,0.02,249,192.168.103.212,10.0.105.100,33758,33,393,0.91,96,AU,0
2024-12-15 17:17:00,122,2.33,AAAA,domain.edu,0.03,179,192.168.211.68,10.0.244.178,94464,41,175,0.88,69,AU,0
2024-12-15 17:18:00,102,3.79,MX,sample.net,0.08,332,192.168.127.214,10.0.35.40,46153,40,323,0.92,51,US,0
2024-12-15 17:19:00,102,1.34,AAAA,sample.net,0.06,523,192.168.79.43,10.0.43.62,81869,37,261,0.56,13,US,0
2024-12-15 17:20:00,58,4.07,A,test.org,0.09,227,192.168.38.226,10.0.77.166,64263,30,203,0.71,41,CA,0
2024-12-15 17:21:00,152,3.74,MX,domain.edu,0.03,152,192.168.104.170,10.0.220.255,66257,24,498,0.78,96,CA,1
2024-12-15 17:22:00,117,4.03,AAAA,test.org,0.04,337,192.168.10.165,10.0.147.198,33955,22,160,0.92,77,GB,0
2024-12-15 17:23:00,239,2.23,NS,domain.edu,0.02,142,192.168.230.211,10.0.145.136,22264,41,162,0.55,9,GB,1
2024-12-15 17:24:00,56,2.48,A,example.com,0.08,362,192.168.206.58,10.0.22.243,80079,42,104,0.51,41,DE,0
2024-12-15 17:25:00,83,2.65,NS,test.org,0.06,342,192.168.81.190,10.0.48.27,11260,38,466,0.52,31,GB,0
2024-12-15 17:26:00,159,3.59,NS,sample.net,0.09,153,192.168.226.255,10.0.34.110,92154,28,119,0.58,66,US,0
2024-12-15 17:27:00,146,1.54,MX,sample.net,0.1,494,192.168.76.233,10.0.195.190,17668,39,345,0.65,10,AU,0
2024-12-15 17:28:00,123,2.0,A,domain.edu,0.06,545,192.168.69.140,10.0.255.236,59439,31,422,0.95,52,CA,0
2024-12-15 17:29:00,115,1.81,MX,example.com,0.03,375,192.168.5.70,10.0.226.250,13952,32,377,0.66,40,AU,0
2024-12-15 17:30:00,176,3.33,CNAME,domain.edu,0.03,199,192.168.130.187,10.0.128.129,75777,31,436,0.99,74,CA,0
2024-12-15 17:31:00,152,1.35,A,domain.edu,0.02,589,192.168.244.247,10.0.161.151,69270,36,455,0.79,89,DE,0
2024-12-15 17:32:00,240,3.67,NS,example.com,0.03,417,192.168.232.154,10.0.164.185,49495,37,360,0.93,33,US,0
2024-12-15 17:33:00,274,0.9,AAAA,sample.net,0.09,124,192.168.98.188,10.0.63.207,27712,27,190,0.83,47,AU,0
2024-12-15 17:34:00,191,3.38,NS,domain.edu,0.06,585,192.168.178.54,10.0.191.52,97099,49,130,0.6,96,GB,0
2024-12-15 17:35:00,161,1.02,AAAA,domain.edu,0.03,572,192.168.124.112,10.0.0.98,20952,44,277,0.69,50,AU,0
2024-12-15 17:36:00,170,1.6,AAAA,sample.net,0.07,530,192.168.205.59,10.0.56.129,33477,39,333,0.76,25,US,0
2024-12-15 17:37:00,213,0.86,CNAME,domain.edu,0.06,138,192.168.215.137,10.0.129.130,56746,28,258,0.78,14,GB,0
2024-12-15 17:38:00,213,1.17,MX,domain.edu,0.06,330,192.168.7.126,10.0.48.145,78444,50,447,0.98,47,GB,0
2024-12-15 17:39:00,200,2.39,AAAA,test.org,0.07,209,192.168.98.220,10.0.27.38,24325,49,500,0.6,12,AU,0
2024-12-15 17:40:00,251,4.61,A,example.com,0.01,477,192.168.243.117,10.0.162.89,52292,34,348,0.66,21,DE,0
2024-12-15 17:41:00,80,0.46,NS,test.org,0.01,149,192.168.62.0,10.0.194.116,95676,40,223,0.52,86,CA,0
2024-12-15 17:42:00,225,1.59,AAAA,domain.edu,0.03,385,192.168.96.183,10.0.122.101,92630,27,447,0.95,50,CA,0
2024-12-15 17:43:00,178,3.7,A,sample.net,0.08,451,192.168.253.97,10.0.66.150,45617,40,219,0.66,7,AU,0
2024-12-15 17:44:00,88,2.66,NS,sample.net,0.07,337,192.168.88.14,10.0.176.60,52317,22,200,0.79,79,AU,0
2024-12-15 17:45:00,184,1.48,NS,sample.net,0.07,317,192.168.154.143,10.0.134.53,11216,20,430,0.82,73,AU,0
2024-12-15 17:46:00,103,2.11,AAAA,sample.net,0.08,365,192.168.64.22,10.0.214.111,86737,40,315,0.77,21,US,0
2024-12-15 17:47:00,169,3.3,CNAME,example.com,0.05,539,192.168.136.218,10.0.52.52,80919,31,181,0.56,12,CA,0
2024-12-15 17:48:00,121,1.16,A,test.org,0.08,222,192.168.193.95,10.0.175.75,77894,26,383,0.72,3,CA,1
2024-12-15 17:49:00,251,1.68,CNAME,domain.edu,0.05,245,192.168.42.195,10.0.167.247,45766,22,184,0.81,32,AU,0
2024-12-15 17:50:00,283,4.42,MX,sample.net,0.02,453,192.168.178.162,10.0.98.62,35279,37,337,0.89,8,US,0
2024-12-15 17:51:00,80,1.13,NS,test.org,0.02,596,192.168.225.195,10.0.11.6,47948,39,297,0.68,41,US,0
2024-12-15 17:52:00,100,0.57,A,test.org,0.09,492,192.168.182.120,10.0.86.9,34018,41,235,0.99,74,US,0
2024-12-15 17:53:00,203,2.02,MX,example.com,0.09,244,192.168.198.153,10.0.129.32,71559,48,328,0.62,29,AU,0
2024-12-15 17:54:00,234,4.68,AAAA,sample.net,0.02,263,192.168.92.182,10.0.98.142,93045,30,486,0.8,91,CA,0
2024-12-15 17:55:00,298,4.7,CNAME,sample.net,0.03,516,192.168.96.119,10.0.224.195,90077,47,352,0.8,74,GB,0
2024-12-15 17:56:00,77,3.12,AAAA,example.com,0.06,363,192.168.247.217,10.0.178.79,53664,27,281,0.57,48,CA,0
2024-12-15 17:57:00,299,0.68,CNAME,example.com,0.02,563,192.168.125.215,10.0.208.160,97845,29,444,0.99,7,AU,0
2024-12-15 17:58:00,143,3.53,AAAA,test.org,0.1,593,192.168.252.74,10.0.177.63,54936,29,488,0.87,83,GB,0
2024-12-15 17:59:00,76,4.75,MX,test.org,0.02,489,192.168.72.200,10.0.152.214,76358,24,175,0.6,86,US,1
2024-12-15 18:00:00,176,2.27,NS,domain.edu,0.1,240,192.168.236.104,10.0.15.78,79873,50,326,0.64,37,US,0
2024-12-15 18:01:00,243,2.56,CNAME,domain.edu,0.02,535,192.168.158.18,10.0.208.68,76857,29,399,0.54,41,DE,0
2024-12-15 18:02:00,115,1.3,CNAME,example.com,0.04,391,192.168.128.149,10.0.177.85,56327,35,317,0.82,53,GB,0
2024-12-15 18:03:00,185,2.15,CNAME,test.org,0.08,568,192.168.152.30,10.0.48.107,67375,35,421,0.63,68,CA,0
2024-12-15 18:04:00,155,0.74,MX,example.com,0.05,293,192.168.95.226,10.0.127.4,50104,31,482,0.73,76,US,0
2024-12-15 18:05:00,108,2.51,AAAA,example.com,0.02,308,192.168.88.213,10.0.86.226,91346,26,371,0.77,34,AU,0
2024-12-15 18:06:00,183,3.88,MX,sample.net,0.09,312,192.168.34.244,10.0.206.114,90874,47,327,0.86,52,US,1
2024-12-15 18:07:00,177,4.55,NS,domain.edu,0.04,127,192.168.88.79,10.0.15.63,36560,30,402,0.76,15,AU,0
2024-12-15 18:08:00,167,1.72,MX,example.com,0.08,344,192.168.27.176,10.0.55.254,49866,20,391,0.72,15,DE,0
2024-12-15 18:09:00,240,1.55,MX,test.org,0.04,141,192.168.84.180,10.0.109.102,83199,21,248,0.75,82,CA,0
2024-12-15 18:10:00,95,1.02,A,domain.edu,0.06,544,192.168.206.168,10.0.250.50,50737,42,190,0.65,34,CA,0
2024-12-15 18:11:00,105,2.72,A,example.com,0.08,494,192.168.131.44,10.0.57.5,91232,47,451,0.95,15,GB,1
2024-12-15 18:12:00,91,1.78,NS,example.com,0.1,373,192.168.80.74,10.0.207.27,65846,24,333,0.82,37,GB,0
2024-12-15 18:13:00,53,4.3,CNAME,domain.edu,0.02,537,192.168.124.230,10.0.191.123,79195,41,393,0.78,91,US,0
2024-12-15 18:14:00,191,0.12,MX,domain.edu,0.1,390,192.168.92.210,10.0.118.154,85063,20,416,0.75,97,GB,0
2024-12-15 18:15:00,78,2.02,CNAME,sample.net,0.08,255,192.168.216.215,10.0.92.185,68054,42,173,0.57,59,US,0
2024-12-15 18:16:00,128,4.39,NS,test.org,0.05,332,192.168.160.174,10.0.157.26,28140,38,290,0.52,73,CA,0
2024-12-15 18:17:00,250,2.61,MX,sample.net,0.08,106,192.168.199.223,10.0.85.245,91038,29,456,0.81,82,US,1
2024-12-15 18:18:00,248,0.14,CNAME,sample.net,0.04,216,192.168.245.33,10.0.103.91,34879,36,350,0.57,70,GB,0
2024-12-15 18:19:00,188,2.15,CNAME,domain.edu,0.07,440,192.168.75.238,10.0.195.18,46963,47,116,0.74,99,AU,0
2024-12-15 18:20:00,240,2.1,AAAA,test.org,0.02,107,192.168.253.213,10.0.77.76,29383,39,107,0.86,64,AU,0
2024-12-15 18:21:00,54,3.18,A,sample.net,0.09,585,192.168.64.169,10.0.18.4,67548,29,357,0.78,72,CA,0
2024-12-15 18:22:00,105,2.43,MX,domain.edu,0.04,107,192.168.89.69,10.0.74.197,36633,24,399,1.0,22,US,0
2024-12-15 18:23:00,107,0.76,A,domain.edu,0.01,472,192.168.114.18,10.0.118.161,95746,32,451,0.7,55,GB,0
2024-12-15 18:24:00,76,2.79,A,test.org,0.09,321,192.168.197.194,10.0.47.95,35443,30,134,0.5,4,AU,0
2024-12-15 18:25:00,258,4.93,AAAA,sample.net,0.08,186,192.168.0.39,10.0.243.185,61324,22,328,0.56,6,AU,0
2024-12-15 18:26:00,153,2.69,A,sample.net,0.03,222,192.168.174.72,10.0.146.165,53494,26,161,0.84,29,CA,0
2024-12-15 18:27:00,170,3.47,CNAME,test.org,0.02,333,192.168.0.82,10.0.61.62,25317,36,398,0.89,7,GB,0
2024-12-15 18:28:00,76,3.73,NS,sample.net,0.04,452,192.168.159.238,10.0.96.60,90293,24,418,0.62,7,US,1
2024-12-15 18:29:00,232,0.27,NS,domain.edu,0.04,116,192.168.252.156,10.0.78.249,62430,20,469,0.69,68,AU,0
2024-12-15 18:30:00,106,3.23,A,domain.edu,0.03,364,192.168.238.74,10.0.229.4,27238,28,185,0.97,34,US,1
2024-12-15 18:31:00,283,2.61,NS,example.com,0.03,159,192.168.84.155,10.0.221.125,65096,48,267,0.79,20,CA,0
2024-12-15 18:32:00,173,2.87,A,domain.edu,0.09,475,192.168.15.111,10.0.114.109,92000,32,205,0.83,46,DE,0
2024-12-15 18:33:00,109,3.85,A,sample.net,0.08,432,192.168.227.97,10.0.1.123,70626,23,419,0.69,73,US,0
2024-12-15 18:34:00,161,4.28,MX,example.com,0.01,146,192.168.19.41,10.0.189.139,27980,23,336,0.59,8,US,0
2024-12-15 18:35:00,276,1.07,MX,domain.edu,0.08,390,192.168.40.160,10.0.56.151,67022,42,499,0.67,87,CA,0
2024-12-15 18:36:00,281,1.88,NS,sample.net,0.09,363,192.168.12.73,10.0.44.120,52053,47,493,0.84,99,DE,1
2024-12-15 18:37:00,124,1.98,CNAME,domain.edu,0.04,316,192.168.164.193,10.0.57.210,66962,43,437,0.75,62,CA,0
2024-12-15 18:38:00,81,1.73,AAAA,domain.edu,0.07,430,192.168.136.154,10.0.204.71,40681,35,344,0.83,35,DE,0
2024-12-15 18:39:00,115,4.95,CNAME,test.org,0.04,437,192.168.59.190,10.0.210.209,35462,30,393,0.79,36,AU,0
2024-12-15 18:40:00,141,1.74,A,domain.edu,0.04,351,192.168.208.144,10.0.102.209,38300,23,429,0.53,12,DE,0
2024-12-15 18:41:00,244,1.9,CNAME,example.com,0.1,126,192.168.254.114,10.0.119.249,71700,41,329,0.89,14,CA,0
2024-12-15 18:42:00,136,3.86,CNAME,sample.net,0.04,314,192.168.197.189,10.0.234.48,91175,50,276,0.87,87,CA,1
2024-12-15 18:43:00,298,2.61,MX,sample.net,0.01,133,192.168.101.48,10.0.132.241,29862,41,443,0.67,39,GB,0
2024-12-15 18:44:00,98,4.45,NS,test.org,0.02,504,192.168.109.199,10.0.224.49,50766,20,205,0.93,63,DE,0
2024-12-15 18:45:00,120,4.43,A,sample.net,0.02,532,192.168.137.135,10.0.118.6,32822,45,280,0.85,35,CA,0
2024-12-15 18:46:00,166,0.98,A,domain.edu,0.09,558,192.168.172.24,10.0.50.39,70297,26,103,0.72,93,CA,1
2024-12-15 18:47:00,143,0.42,CNAME,domain.edu,0.01,290,192.168.140.34,10.0.100.83,92970,24,452,0.68,17,DE,0
2024-12-15 18:48:00,249,4.95,MX,sample.net,0.09,147,192.168.73.17,10.0.163.173,96003,32,315,0.68,98,GB,0
2024-12-15 18:49:00,56,0.41,MX,sample.net,0.06,169,192.168.0.25,10.0.13.170,93370,33,220,0.55,11,AU,0
2024-12-15 18:50:00,196,1.14,AAAA,test.org,0.08,375,192.168.138.150,10.0.142.114,92599,27,348,0.76,4,AU,0
2024-12-15 18:51:00,99,2.12,MX,sample.net,0.08,104,192.168.121.106,10.0.193.240,53910,32,430,0.85,61,US,1
2024-12-15 18:52:00,230,0.79,CNAME,test.org,0.05,463,192.168.28.9,10.0.78.107,62050,36,442,0.51,5,GB,1
2024-12-15 18:53:00,292,4.39,MX,example.com,0.02,336,192.168.244.42,10.0.170.30,46321,49,397,0.76,51,AU,0
2024-12-15 18:54:00,178,3.25,NS,domain.edu,0.07,394,192.168.8.186,10.0.248.56,78612,24,470,0.78,26,CA,0
2024-12-15 18:55:00,155,1.96,CNAME,test.org,0.03,558,192.168.95.199,10.0.124.219,24651,43,164,0.61,83,GB,0
2024-12-15 18:56:00,72,2.49,NS,example.com,0.05,395,192.168.168.72,10.0.94.223,56705,24,413,0.5,62,US,0
2024-12-15 18:57:00,279,3.11,NS,example.com,0.04,231,192.168.193.59,10.0.153.192,19128,42,162,0.61,89,DE,0
2024-12-15 18:58:00,74,3.05,MX,domain.edu,0.03,531,192.168.223.115,10.0.223.60,88027,23,321,0.94,88,GB,0
2024-12-15 18:59:00,230,1.34,A,example.com,0.04,439,192.168.25.221,10.0.48.62,14717,20,156,0.95,77,US,0
2024-12-15 19:00:00,253,3.99,MX,test.org,0.07,343,192.168.119.41,10.0.92.214,28005,24,238,0.92,73,DE,0
2024-12-15 19:01:00,95,0.82,AAAA,sample.net,0.03,137,192.168.197.210,10.0.51.183,37680,26,109,0.71,30,AU,0
2024-12-15 19:02:00,77,2.15,AAAA,domain.edu,0.02,149,192.168.162.204,10.0.235.12,22551,31,314,0.73,2,US,0
2024-12-15 19:03:00,219,2.79,CNAME,domain.edu,0.03,111,192.168.102.109,10.0.38.16,83417,40,205,0.77,93,GB,0
2024-12-15 19:04:00,297,0.89,CNAME,example.com,0.02,554,192.168.211.152,10.0.249.126,85342,44,457,0.71,72,US,0
2024-12-15 19:05:00,210,2.39,CNAME,example.com,0.09,559,192.168.196.135,10.0.170.85,99315,30,201,0.98,72,DE,0
2024-12-15 19:06:00,156,0.62,AAAA,example.com,0.1,485,192.168.14.237,10.0.23.145,99518,31,471,0.88,61,CA,0
2024-12-15 19:07:00,199,3.31,MX,domain.edu,0.03,590,192.168.233.20,10.0.19.32,21548,43,240,0.68,79,US,0
2024-12-15 19:08:00,141,3.24,NS,domain.edu,0.08,417,192.168.147.181,10.0.214.64,23202,28,260,0.79,59,DE,1
2024-12-15 19:09:00,99,0.88,MX,test.org,0.04,189,192.168.163.183,10.0.196.134,95539,46,454,0.7,72,CA,0
2024-12-15 19:10:00,50,2.56,MX,test.org,0.07,465,192.168.38.52,10.0.217.242,42944,50,266,0.64,78,CA,0
2024-12-15 19:11:00,91,3.18,NS,example.com,0.09,548,192.168.194.18,10.0.90.0,25009,40,215,0.61,35,CA,0
2024-12-15 19:12:00,235,4.49,NS,example.com,0.09,561,192.168.168.136,10.0.187.22,62006,30,390,0.84,36,AU,0
2024-12-15 19:13:00,157,0.73,MX,sample.net,0.08,352,192.168.215.143,10.0.83.149,54010,23,103,0.97,88,DE,0
2024-12-15 19:14:00,51,0.18,CNAME,example.com,0.02,216,192.168.141.129,10.0.39.34,58829,24,454,0.64,97,GB,0
2024-12-15 19:15:00,262,2.27,A,test.org,0.08,470,192.168.35.92,10.0.150.42,78721,39,220,0.79,71,US,0
2024-12-15 19:16:00,260,4.89,A,test.org,0.08,564,192.168.106.123,10.0.98.143,46457,35,260,0.62,5,DE,0
2024-12-15 19:17:00,169,0.52,CNAME,sample.net,0.02,569,192.168.68.116,10.0.255.50,32084,41,496,0.63,16,US,0
2024-12-15 19:18:00,205,3.27,CNAME,domain.edu,0.06,349,192.168.222.89,10.0.156.115,27584,31,389,0.96,56,CA,0
2024-12-15 19:19:00,74,1.17,A,test.org,0.05,446,192.168.210.61,10.0.43.22,44228,30,116,0.67,92,CA,0
2024-12-15 19:20:00,62,1.9,AAAA,sample.net,0.04,271,192.168.182.51,10.0.40.7,31428,28,378,0.89,36,AU,0
2024-12-15 19:21:00,66,2.17,NS,domain.edu,0.05,193,192.168.115.100,10.0.233.223,46650,23,366,0.8,98,AU,0
2024-12-15 19:22:00,106,3.52,CNAME,test.org,0.02,576,192.168.42.126,10.0.102.118,12246,23,243,0.9,42,AU,0
2024-12-15 19:23:00,295,4.91,NS,example.com,0.08,117,192.168.45.158,10.0.81.164,13145,48,176,0.93,30,DE,1
2024-12-15 19:24:00,51,4.08,MX,example.com,0.08,356,192.168.101.20,10.0.49.163,85528,29,143,0.99,90,GB,0
2024-12-15 19:25:00,87,3.08,NS,domain.edu,0.06,205,192.168.226.7,10.0.37.25,18264,36,293,0.96,72,DE,0
2024-12-15 19:26:00,119,3.24,NS,test.org,0.08,394,192.168.38.33,10.0.91.159,66197,44,399,0.99,4,AU,0
2024-12-15 19:27:00,69,4.9,NS,domain.edu,0.02,217,192.168.168.149,10.0.201.39,51247,29,495,0.81,5,CA,0
2024-12-15 19:28:00,203,4.29,CNAME,test.org,0.02,159,192.168.112.175,10.0.135.146,74823,39,151,0.59,66,DE,0
2024-12-15 19:29:00,141,1.62,CNAME,domain.edu,0.04,319,192.168.211.143,10.0.177.5,43614,28,454,0.6,66,CA,0
2024-12-15 19:30:00,54,0.78,MX,sample.net,0.06,427,192.168.130.59,10.0.135.230,55284,44,443,0.58,6,GB,0
2024-12-15 19:31:00,81,1.33,AAAA,domain.edu,0.02,256,192.168.69.223,10.0.142.87,38078,35,416,0.8,17,CA,0
2024-12-15 19:32:00,101,1.18,NS,example.com,0.07,455,192.168.95.214,10.0.21.169,75883,44,102,0.54,7,DE,0
2024-12-15 19:33:00,56,3.12,A,sample.net,0.05,472,192.168.235.189,10.0.155.115,85469,46,455,0.54,73,GB,0
2024-12-15 19:34:00,72,0.39,AAAA,sample.net,0.09,399,192.168.57.160,10.0.112.62,76848,45,409,0.62,36,US,0
2024-12-15 19:35:00,153,2.37,A,example.com,0.03,119,192.168.164.151,10.0.114.95,92845,27,383,0.98,97,GB,0
2024-12-15 19:36:00,271,4.32,A,test.org,0.04,403,192.168.89.102,10.0.70.60,95073,25,414,0.99,84,CA,0
2024-12-15 19:37:00,90,0.74,NS,test.org,0.07,505,192.168.241.128,10.0.95.215,41101,49,210,0.55,87,DE,0
2024-12-15 19:38:00,133,3.72,NS,sample.net,0.03,322,192.168.73.226,10.0.223.27,81292,26,197,0.86,90,GB,0
2024-12-15 19:39:00,88,0.86,MX,test.org,0.06,205,192.168.99.11,10.0.42.120,85823,45,361,0.89,46,CA,0
2024-12-15 19:40:00,124,4.27,NS,example.com,0.07,454,192.168.111.7,10.0.245.57,21197,27,249,0.52,18,DE,0
2024-12-15 19:41:00,68,2.31,NS,domain.edu,0.1,465,192.168.208.84,10.0.220.23,78221,29,442,0.52,83,AU,0
2024-12-15 19:42:00,123,4.52,NS,example.com,0.07,265,192.168.85.38,10.0.217.44,90802,43,345,0.53,100,GB,1
2024-12-15 19:43:00,96,1.41,AAAA,test.org,0.07,485,192.168.101.100,10.0.66.255,64610,37,434,0.52,87,US,0
2024-12-15 19:44:00,253,4.55,MX,test.org,0.08,518,192.168.239.211,10.0.46.84,91212,39,396,0.97,28,DE,0
2024-12-15 19:45:00,92,0.19,NS,domain.edu,0.08,284,192.168.165.224,10.0.104.13,76793,35,349,0.61,96,DE,0
2024-12-15 19:46:00,240,3.9,CNAME,sample.net,0.03,532,192.168.180.220,10.0.202.32,93653,36,371,0.96,4,GB,0
2024-12-15 19:47:00,298,1.91,NS,domain.edu,0.08,404,192.168.114.92,10.0.48.52,86710,42,284,0.52,18,DE,0
2024-12-15 19:48:00,257,1.76,MX,example.com,0.09,509,192.168.95.94,10.0.8.35,75697,31,231,0.67,15,AU,0
2024-12-15 19:49:00,120,2.37,NS,sample.net,0.03,234,192.168.87.81,10.0.66.146,38315,23,170,0.53,91,GB,0
2024-12-15 19:50:00,215,4.55,NS,example.com,0.04,275,192.168.100.200,10.0.68.119,85926,37,180,0.6,48,AU,0
2024-12-15 19:51:00,52,4.45,NS,domain.edu,0.1,416,192.168.220.104,10.0.62.207,43802,36,392,0.55,7,DE,0
2024-12-15 19:52:00,123,0.91,AAAA,example.com,0.05,484,192.168.56.209,10.0.16.2,40759,23,445,0.97,99,CA,0
2024-12-15 19:53:00,294,3.9,NS,sample.net,0.03,226,192.168.239.199,10.0.99.160,30762,45,322,0.91,31,CA,0
2024-12-15 19:54:00,83,2.22,CNAME,example.com,0.05,222,192.168.39.64,10.0.165.183,22549,29,383,0.92,93,CA,0
2024-12-15 19:55:00,216,0.65,NS,example.com,0.09,398,192.168.77.1,10.0.90.94,35336,46,222,0.81,19,DE,0
